"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
-98.4207304766284,-263.481415236373,-129.668462997895,-168.36185160447,-59.8904781898114,116.797225964359,54.7438490392691,63.6618510208473,-157.135779051079,29.6148823365934,130.912246159623,-108.854586177671,-114.746674606039,-269.062498145949,72.061190394579,-138.318353671738,-67.9563072582326,4.15854392153369,209.73137383333,167.57501141178,59.4838033805472,-366.5926638997,-43.3252156862132,41.6785292622349,-147.109469820739,-206.640955096373,128.540383418235,-84.951954830708,250.789252363067,35.7180482715482,45.9335724489056,-140.414719580136,-198.121382981584,22.7731779601099,-200.673583857989,-0.765761865206763,94.8571906784914,81.0301209245641,-118.239147093914,-203.094724875407,-52.9759247665887,-58.6051983719461,-224.34587941516,-55.3603611087453,34.8419876907129,197.608933222772,7.02408740876939,234.101246814403,162.723777971645,-277.218619229526
-104.694651798672,-280.78105029212,-135.601139700006,-177.645231082581,-67.9382467248379,117.794095237589,51.8602179180848,62.9453388832157,-169.108340586341,41.9623459672389,131.280415819666,-114.679254521836,-111.208517987063,-280.834998200044,72.2923548059708,-139.286121512518,-71.8621273264261,9.43936377634418,218.862325411298,160.94635869125,59.426705935921,-376.046757338476,-48.3547252578384,42.2031075067116,-164.575545239506,-214.503761316485,119.664825113422,-89.8185123089172,259.490114621082,51.6795293977825,45.9914305317673,-135.206983585582,-198.348840364859,23.4578159493407,-209.711632121942,-3.963869853315,99.0973740852744,85.8907866059041,-127.683104076227,-203.929797944494,-61.0902340468289,-61.791871612979,-229.710987232507,-63.7275110543943,35.9418725216034,202.970858995734,15.0918519745821,240.706775096999,169.805129332927,-291.206785602542
-108.697180107862,-291.804762198417,-139.445301910532,-183.604531723885,-72.9648493546874,118.594053837003,50.1826505231567,62.6096574654407,-176.696650896872,49.5735662683983,131.718158540533,-118.423515982306,-109.227306147638,-288.482213542976,72.5507716382467,-140.103143350001,-74.3647319007677,12.680773861886,224.795324990377,157.157762825079,59.488163584006,-382.431985751592,-51.5056945757194,42.591994976785,-175.512551780956,-219.654971914593,114.436648167324,-92.9371511495788,265.226231553981,61.5143433439399,46.1013352267031,-132.24471330881,-198.809347870013,23.914096814966,-215.573041540329,-5.92405313993544,101.84839686104,88.9994586897312,-133.659507526427,-204.77055168462,-66.1463855131383,-63.8388166377179,-233.360981063282,-68.9424008998692,36.6720703994993,206.575559364894,20.0449989304846,245.132380360144,174.40647827962,-300.224388578366
-87.7841428011264,-234.623055775498,-117.429748759429,-151.268839085426,-50.2000855982927,109.0801741333,53.6759004988295,60.4139874777593,-138.665875538046,18.4573967776903,122.832498943121,-97.9381147152261,-110.601710082878,-244.076262151392,67.5919762538068,-129.341224616588,-60.936249671557,-0.106481896492681,190.28954680427,162.633591161405,55.983230756664,-337.559315540714,-36.9178423260106,38.7962874383247,-125.057863167541,-188.347965740537,127.633903932956,-76.1884481740132,229.228402906836,21.4476591081245,43.1528644223914,-136.010562963557,-186.14440061771,20.8955434943878,-181.842088411175,1.71274890829278,85.980035880019,72.5047567539621,-104.010258644153,-190.359204210127,-43.6468776460879,-52.6893484874802,-206.898108285149,-45.6969080210147,31.9294115183506,181.756553467368,0.468230141711203,215.128635569501,147.641820674962,-250.060929355016
-79.5574652641013,-212.246397205944,-108.226441181278,-138.211584520475,-42.2293052643534,103.837083176178,53.5669837625847,58.4391910986509,-124.16061249213,8.65101732084855,117.480857805024,-89.6203447184286,-108.616918832504,-225.356318865266,64.6261652802522,-123.281175732583,-55.5546552530845,-3.96951361850719,175.729500494177,160.759400705743,53.7088243289116,-316.669549128473,-31.7070332793347,36.8069715990568,-107.092406302701,-174.796982605636,128.853306517676,-69.4722156729928,213.372298195882,8.87081659742182,41.3251068148763,-134.197244174698,-178.276376083379,19.5296234105334,-167.699581248288,3.98403834042509,79.3174196211483,65.9452463399923,-92.7906570231135,-181.871807845568,-35.8984949663982,-48.1756283187766,-194.408843936675,-37.6785391732493,29.8028734328555,170.309813559754,-5.45961360132382,201.39041682209,136.347295859833,-229.47072413106
-73.6297343674136,-196.186406199397,-101.300876007452,-128.620517454293,-37.0192040386623,99.2462646133901,52.6850670241495,56.4143425300046,-113.955400095895,2.90359870602171,112.619140313948,-83.486497213562,-105.818649627087,-211.189560354499,61.9392108974772,-117.925086734028,-51.623230986883,-6.1207257215116,164.703937798575,157.226703174448,51.5847937952498,-299.863312492294,-28.2382578347159,35.1047729441399,-95.1670482266084,-164.363469290013,127.580127443797,-64.5636546315057,201.028703248082,1.5336880919661,39.646289707089,-131.105790885311,-171.04365043258,18.4487126388897,-157.035952750522,5.22360812782631,74.2889314665251,61.1803843425306,-84.9467373568527,-174.229425816722,-30.9125956987477,-44.8540384924708,-184.283210059139,-32.510813872882,28.1292620032474,161.149826414249,-8.77032420715985,190.44282565037,127.794077881424,-214.170118565399
-61.8021214752331,-164.107984449474,-87.6392450726393,-109.580924103337,-26.3389075321007,90.5200148060781,51.35414048698,52.6953744162746,-93.4613446667865,-9.26790531486257,103.455192995371,-71.322588258198,-100.965375643003,-183.284479670766,56.8714076008645,-107.766142215559,-43.8075195263528,-10.7504749611368,142.989759746341,151.342488692423,47.6056483029513,-267.265902912815,-21.1644444979193,31.8518196836131,-70.8282107435887,-143.90266935466,126.188094848435,-54.8065125942592,176.889663197776,-14.0267256469529,36.4896358374258,-125.889923620547,-157.446517840639,16.3435729698915,-136.011348527272,7.90879183319739,64.3771162165516,51.6935429200764,-69.1674772176866,-159.795356027311,-20.6455203121321,-38.2634091269272,-164.680681747677,-21.87415650294,24.8653269050262,143.359607915136,-15.888825001376,169.158631246081,110.949268738992,-183.88858985227
-67.6190473145614,-180.003366102567,-93.8073555953066,-118.602692282779,-32.5901704620082,93.2893352913028,50.5041158978819,53.3972078771583,-104.002219486396,-0.81258814263245,106.078941743607,-77.0418324378558,-100.790182345903,-195.738565377541,58.3339330224377,-110.909336492528,-47.5507603319704,-7.28943249038255,152.6683645328,150.14972550514,48.6539857129594,-280.01268266243,-25.1787581410302,32.9482774200205,-84.7077516584881,-152.711980883945,122.843023417292,-59.4756079003194,187.041429578915,-3.14337733582204,37.3645180297863,-125.112635847404,-161.205908061301,17.1978156157464,-145.465191841368,5.84472367114549,68.8253473061686,56.2873301346095,-77.3779816519051,-164.034959506093,-26.8133220861951,-41.3750941268897,-172.211803769263,-28.2475284472744,26.2058834068598,150.401028760233,-10.5889862850293,177.662837427022,118.456624244365,-197.911758059339
-70.6244592574523,-188.095082088358,-97.5541467490123,-123.611685143966,-34.804836194436,96.2677175502,51.5944678294073,54.905698327326,-108.978968639946,1.04579122109004,109.348929662369,-80.2642122245217,-103.304220424959,-203.464113438283,60.1365113809763,-114.417108629468,-49.5870320884795,-6.70494897000184,158.686189429704,153.687891664829,50.119333459023,-289.937899406542,-26.708595634956,34.0265000608691,-89.9377074022062,-158.537734028629,125.211231744896,-62.0196763974265,194.035055909396,-0.804472625091421,38.5053629835701,-128.108951781875,-166.124602341126,17.8232604982259,-151.25061655474,5.53408547203529,71.557159494194,58.7339058367092,-81.1624900687737,-169.1320265847,-28.8631159001677,-43.1145931166517,-178.247436166499,-30.3793323835953,27.167568482502,155.7753814114,-9.67945704967846,184.05278326464,123.125380673123,-206.041037574079
-58.6583400435727,-155.810898646618,-82.9456975002513,-103.860468184585,-25.4259918181449,85.2645951459335,48.0986146328211,49.5329613288927,-88.9044912400562,-7.74083960304011,97.3875214152416,-67.5820491126467,-94.7341183127292,-173.418191749559,53.5381718828613,-101.492045709016,-41.5360913022194,-9.69741024993973,135.288313991042,141.896851284581,44.7955715621573,-252.266168718858,-20.3167050462745,30.0163706522054,-68.0415984676948,-136.046681860354,118.046386018257,-51.9632021908963,167.156230150763,-11.9321116069165,34.3437904696234,-118.057158188949,-148.185800461514,15.4347856719917,-128.713780851902,7.18864620909301,60.9200229129628,49.0332209355943,-65.8414608895548,-150.444483607709,-20.0734186465677,-36.2615827181789,-155.4017680351,-21.2497333186122,23.4873147245627,135.336955036776,-14.3115477057563,159.714357621878,104.973243439397,-174.16271216271
-52.7029078825452,-139.709755301708,-75.8307686636363,-94.1270763967181,-20.4761810185079,80.2184020637543,46.7837125625026,47.1773589833057,-78.783194449665,-12.8112835785161,91.9663117384558,-61.344550776478,-91.1924834816838,-158.823265037794,50.5451102597858,-95.582733030064,-37.5576211708719,-11.5211647610067,123.926011818154,137.182788573642,42.4026177475821,-234.445067861037,-16.9843141512788,28.162736767661,-56.6047861013037,-125.207118098146,115.618644318123,-46.9947747155524,154.264678061298,-18.3826851609534,32.4639896329793,-113.99851963393,-140.084740953182,14.2972078689008,-117.74770605822,8.22209140283156,55.7464704920881,44.2255902424005,-58.0891874152834,-141.951406941347,-15.3829950055204,-32.8875166852873,-144.627506193576,-16.3834196792368,21.7304395630111,125.647326316169,-17.1249762839647,148.155920202464,96.1585598427289,-158.542747257402
-50.5562320132591,-134.344649369304,-71.234518293286,-89.3568727492214,-22.3753037193008,72.7843811409597,40.7600985108558,42.1706450288482,-76.8379349083113,-5.5311128985861,83.0661767497508,-58.1258528792889,-80.4656863087372,-148.8784774065,45.6675936289205,-86.6176704581989,-35.7525074159496,-7.81104577107902,116.13960941138,120.40992838909,38.1885460245347,-215.904949523204,-17.7577597156913,25.637893503376,-59.5254151635906,-116.676429691255,99.8800999168066,-44.7260113069008,143.273521904868,-8.7918161152283,29.2871256195392,-100.206790773748,-126.365498135635,13.2192344531206,-110.526005129091,5.85232029940974,52.3085311989127,42.2273479591873,-56.9551018639274,-128.343889399083,-17.8173662323969,-31.1931158449766,-132.962700939511,-18.842199959313,20.1209077106468,115.854814587324,-11.5038873200446,136.747067764221,90.1150250853987,-149.705068473803
-48.464821839723,-129.061456238874,-67.0169333532492,-84.8711579942337,-23.753547679784,66.2612740612397,35.6027023861924,37.8255923807829,-74.7245264576694,0.394536623851494,75.2852488652827,-55.1143618470785,-71.2260115101208,-139.789925032676,41.4024126366185,-78.7592612147474,-34.0414125332137,-4.75610223691677,109.026609431144,106.000443913757,34.5124334534774,-199.394755970293,-18.2582608866918,23.4159709407681,-61.4683378871583,-108.957824294233,86.4513681392981,-42.5768905029348,133.378301039974,-0.974800966013788,26.5123108335474,-88.3499556137961,-114.383276844787,12.254602358419,-103.909108274209,3.89495923821448,49.1606802225461,40.31454587116,-55.637462799803,-116.438093285265,-19.6604721906746,-29.6036138038947,-122.595293108824,-20.6978344703713,18.677911767273,107.121678360365,-6.87775880421206,126.560004369479,84.5943623441296,-141.50590984608
-51.0270027492513,-136.494718760798,-67.7338320475394,-87.6028997995992,-30.1329617464045,61.9534864067157,29.76512013655,34.0418934007671,-81.0439580331139,13.0847742478577,69.6031436020041,-56.6782879074682,-61.8459096549189,-140.664614885172,38.3071557637504,-73.4152386994769,-35.3249320987656,1.06783046803285,109.656471357828,90.6363064482861,31.6749038206513,-193.081749355266,-21.9703043666882,22.0711708454763,-74.5152155265511,-108.286611927555,70.3461241493819,-44.1630727094909,131.604399391976,15.5493287376793,24.4373377388341,-75.8709300808069,-105.408290740316,11.9733526367172,-104.855274294129,0.286247148694333,49.5714075732201,42.0768057610871,-60.8883460319471,-107.923714379436,-26.4379912704013,-30.5034730217442,-118.252625107234,-27.6523425378109,18.307344657663,104.021559241419,1.98847682093014,123.176172004419,85.0795669050735,-144.525315371331
-57.5640107036304,-154.910540850655,-72.1055292895661,-96.1516175245842,-41.7992688689287,57.9902828322146,21.8169851600962,29.5917592260356,-95.0356155249329,34.0632068123743,63.7992888738833,-61.882824597025,-49.7412303346628,-148.758351879601,35.1642084828577,-68.335014341293,-39.064010373513,10.4606308504618,115.882593386306,70.3022079369988,28.6299085549969,-192.139106931714,-28.9697017141888,20.9638229906305,-98.9876454170962,-112.3605597124,47.8581405871119,-48.8080273228518,135.01865753521,42.7948273389487,22.2712856101999,-59.4624490054141,-96.0254782834657,12.0917167491934,-111.360403436519,-5.48877282110893,52.5880934334083,46.9049690391092,-72.2072789062805,-99.3993945762154,-38.5671374430406,-33.3978010577468,-116.911322972431,-40.1231521117171,18.5837116940052,103.996498916531,16.3051414296026,123.607098654809,89.9046547944521,-156.242964532758
-64.765870610016,-174.314051161341,-81.0221021481074,-108.116239587733,-47.2184027315003,64.9564229294287,24.2608358909112,33.0799736961459,-107.013233019712,38.7937199711299,71.4236830241646,-69.5750620887169,-55.4779058778898,-167.128459682539,39.3680737423746,-76.5325898443571,-43.932226109007,11.9941935992526,130.190725536939,78.3217952388767,32.0392817998143,-215.55399745331,-32.6957634865324,23.4910387710462,-111.734597193905,-126.180034947293,53.08056064984,-54.8898230464609,151.584314502081,48.7623155656433,24.9289997477064,-66.2671687398824,-107.483355734934,13.5701338184548,-125.124479598473,-6.31664175939368,59.0864348382871,52.7596143756195,-81.3266316859782,-111.29240964174,-43.6046380969966,-37.5515989848877,-131.13759792338,-45.3598467113204,20.8584732453031,116.68324953105,18.6866494797136,138.698811728999,101.005121473386,-175.625486955981
-71.3443798107929,-192.065986114386,-89.0377911004201,-118.96508596238,-52.4025771744032,70.9627543234182,26.1404595546947,36.0020358565055,-118.062372464696,43.6936266594549,77.9467076705149,-76.5398352050216,-60.1174521880977,-183.610875795365,42.9666583416331,-83.5862399029859,-48.3554961843222,13.6725919572911,143.025866170665,84.6892655952158,34.940557919674,-236.172189484658,-36.2248145260362,25.6815138459485,-123.825864346189,-138.509536562543,56.9063289025685,-60.4148443829095,166.312940038455,54.9706024623361,27.1978390045165,-71.6993710535913,-117.263178026464,14.8781385128153,-137.489466558702,-7.2471379705041,64.9223415354696,58.0906551941932,-89.7621836841732,-121.485787661098,-48.4682862291058,-41.3154773509611,-143.638007815019,-50.4110283837755,22.874300046831,127.871531550295,21.2837214010411,152.023983523914,110.962637390731,-193.126532096828
-76.6211847665364,-206.433625249628,-94.8730967457102,-127.298157660374,-57.6384088120079,74.1380472561315,26.0247477599641,37.1296955868165,-127.423372842977,50.2882493526633,81.1471225284521,-81.8426218753831,-61.0745454876029,-195.46170856727,44.7419842792878,-87.2447580432228,-51.7949834346831,16.2964852469404,152.241643066459,85.3873749005467,36.2873505730263,-249.16627125443,-39.6331922737061,26.8954272612004,-135.584888967223,-147.04688532923,55.6271558714581,-64.7068315175642,176.271311694053,63.4361743531435,28.2866373462263,-72.4502212702788,-121.948822184409,15.7319405189003,-146.451530117641,-8.79570087110209,69.1433143545122,62.2892244938059,-97.0142456331548,-126.577174068667,-53.5762378570091,-44.1947045570171,-151.388754198829,-55.6950924202706,24.2056720754679,135.003109605265,25.3078682463021,160.593852380983,118.111396234077,-206.226375008759
-56.4005391144369,-151.731222975163,-70.8718405059603,-94.3471453546344,-40.5488781569571,57.4364465764787,21.9870708874321,29.4514331857122,-92.9272630338086,32.371905862922,63.2745854796539,-60.7389027123416,-49.7763876982495,-146.26740725462,34.8717283386808,-67.7064127601251,-38.3153111580776,9.7683172786044,113.946773978734,70.5409634840737,28.4202666733832,-189.589710461623,-28.1667550859078,20.7445379639616,-96.2114444987061,-110.59862333016,48.5273871771445,-47.8741447642857,132.988231379172,40.6178495886235,22.0963268788529,-59.6180695744848,-95.2736770608111,11.9208637345225,-109.469534479637,-5.0758948324807,51.6984004551376,45.9861466062521,-70.5650356395409,-98.5515404588356,-37.3334347750341,-32.7754237027729,-115.405082275346,-38.8483312767297,18.3155924710387,102.588187531129,15.2450134297334,121.906220051661,88.4031073708353,-153.438161955243
-50.7222780375879,-136.042026988747,-65.6507579020717,-86.0372723522022,-32.9962579503266,56.944189090249,25.0021126147989,30.4034728552868,-81.9670624257902,20.5317593113874,63.4485113485131,-55.5380883377029,-53.6685978488065,-135.954597681916,34.9398567338461,-67.3295624492494,-34.8074092335383,4.66999169291442,105.952205774036,77.6408287213479,28.7166428463288,-181.917847104334,-23.4705876046436,20.405324257473,-79.8894088737177,-103.819898649116,57.6454849631381,-43.5045185882235,125.576657121823,25.3017789735479,22.2264383346205,-65.2315149415086,-95.856279643691,11.3499931897718,-101.528247080264,-1.98120377340226,47.9756440671263,41.6063334275751,-61.8964898872755,-98.5657415825794,-29.6883384031399,-29.9262142827609,-111.117464528346,-30.9679883639706,17.3914111321288,98.1952953468173,7.45877307258318,116.456625040213,82.2033431285546,-141.012238080081
-46.2073409130776,-123.531740953016,-61.6632283317407,-79.5316554599969,-26.6938320847933,57.0057550608814,27.8471470070122,31.4958633185627,-73.1149293396906,10.3826058611848,64.1471451337377,-51.4810606246807,-57.5257518346575,-128.13246459739,35.3004670445514,-67.5813039212963,-32.0481153177075,0.263847120760751,99.8932491152268,84.5021230106277,29.2226686067763,-176.795180745895,-19.5772446495965,20.2853867579735,-66.3431497882518,-98.8029341010033,66.0945732329605,-40.0686613588563,120.195316316883,12.1622878853865,22.5315119046803,-70.6894856910847,-97.1906985971048,10.94996081685,-95.477622161411,0.700689760141969,45.1424838643646,38.1452288050183,-54.8699620164048,-99.4277971929373,-23.2767459239636,-27.6993081372407,-108.335975998809,-24.3622613944146,16.7353249871343,95.2106003311108,0.732458270218658,112.707766940458,77.5049651137636,-131.39079370389
-43.0219461308702,-114.447294948205,-60.0455076264873,-75.6842985169904,-20.0797564867054,60.353569207888,33.1202549264063,34.713256236317,-65.8673374120522,-2.13766635446122,68.7276581602686,-49.1897649865295,-65.8083333337687,-125.370184199308,37.7903220991988,-71.7811950245107,-30.3197229500824,-5.41498970305081,97.7904721996697,98.2134981806295,31.5519885244812,-180.311292529034,-15.6683657309261,21.2933959053296,-52.6412024436501,-97.9841907313386,80.8024780415793,-37.9257950281676,120.132165526179,-4.1202991546355,24.2175283489624,-81.7954706343493,-104.487275730008,11.0607909054666,-93.132455457355,4.20661372193521,44.0693620216886,35.8594615934329,-48.9355391315475,-106.242206899186,-16.3256883377826,-26.4095829722665,-110.952637445686,-17.2225628468612,16.8469489018712,96.8121585031003,-7.91781709087489,114.32496147813,75.8768690116863,-126.490109419682
-41.1660828870405,-108.788672924258,-60.797521931529,-74.4951460143209,-13.1541326733899,66.9874539281021,40.8212675019469,40.0555226094165,-60.2243193712705,-17.0287933048801,77.1898322174249,-48.664160997808,-78.5160524219491,-127.667589495393,42.409302511189,-79.9290199930268,-29.6222137820417,-12.3663910649509,99.6437436937152,118.774493480503,35.7044977151687,-192.465786640872,-11.7440040407345,23.4292926374392,-38.7837573803611,-101.363510174113,101.768749091558,-37.0758962473144,125.386991037877,-23.5456363762562,27.284409280677,-98.5490925539602,-117.745672378649,11.6824613545953,-94.4926290093224,8.53648772017028,44.7562219617713,34.7490151123604,-44.0932569761483,-119.008638917144,-8.83528088470066,-26.0570183212992,-118.967195893952,-9.54901027656015,17.7262504021851,102.999763294309,-18.4918590629488,121.307970413662,77.3189528466527,-126.310060672332
-41.7201297816877,-109.611751791633,-64.5849428968854,-77.3417514657448,-7.94812111765382,76.0952995222536,49.4813118816825,46.6708561464956,-58.5459417976054,-30.5688141532378,88.3801123529869,-50.7372584747343,-93.3839447829153,-136.231287499909,48.5316860903968,-90.9939251326888,-30.5631677822042,-18.9157983308391,106.378795906728,142.402718575091,41.0831731019869,-212.763862699455,-9.01620666406978,26.4581153541911,-29.0124621054313,-109.484835837822,124.860902211536,-38.2732716221356,136.346561294852,-41.2774269451558,31.3042406313908,-117.893552301292,-135.113026856831,12.8158461855917,-100.541790845217,12.6591403770381,47.6576204414558,35.6044223879202,-42.2602616494704,-136.023195235825,-2.92553787242988,-27.1065833860942,-131.940261123754,-3.52054194622436,19.3915899893662,113.593007933308,-28.4378875109995,133.525371846685,82.5484691631727,-132.697496575537
-42.6203779056156,-111.674490758261,-67.3795492453094,-79.8807248379595,-5.57967535392627,81.6093734300135,54.3759772728328,50.5449579764298,-58.6348806345713,-37.5090540164474,95.0770628681964,-52.5012172164002,-101.91570124368,-142.400894040031,52.1983990848206,-97.6707248804419,-31.4785359329801,-22.3357255584906,111.219368335756,155.870054168704,44.2808253947921,-225.710191373513,-7.84909022230933,28.3093767226047,-24.7816936327268,-115.035612772028,137.804768250258,-39.4286667825219,143.663612573876,-50.3852106635386,33.7031913439686,-128.939199982025,-145.475451731242,13.5529803352014,-104.965490406074,14.8233352250061,49.7707707506271,36.5556500278168,-42.0272678954,-146.230774378927,-0.144089632644793,-28.0212523321556,-140.153053268393,-0.691380705920366,20.4832354519843,120.388397768241,-33.6270559468223,141.400948630151,86.3062208382362,-137.772617841221
-47.4955899073239,-124.720181167576,-73.8290160367355,-88.2368346806548,-8.49842053430381,87.4678666135034,57.1598426739549,53.7524708591375,-66.3963630855125,-36.1605270603559,101.652041185747,-57.905881384859,-107.722489116319,-155.789648866612,55.8173005132575,-104.611116817661,-34.8495356510571,-22.1865248367724,121.656277394612,164.366783366571,47.2708994646056,-244.026687897406,-9.96950294221898,30.3980400890422,-31.9770923304904,-125.331567741057,144.365207345328,-43.6429246127411,156.168802635927,-48.7708814906722,36.0109812528905,-136.054868951389,-155.429696441642,14.6897210608049,-114.94824160699,14.8210613377898,54.4899197850068,40.5728782520869,-47.8625849123085,-156.428080471223,-2.71458250116476,-30.9304437103129,-151.367069784416,-3.37884341911725,22.2218066154515,130.258754045549,-33.3653990062826,153.091187880955,94.4039150621912,-151.546181266501
-51.7197391351584,-136.073127830834,-79.1881614043606,-95.3347886043011,-11.4425982383936,91.9109989712111,58.9463268051278,56.0629486560208,-73.3133158208982,-33.9653679046736,106.565939602976,-62.4793899211871,-111.688492206119,-166.862376809806,58.5246946545362,-109.854143864182,-37.728525495188,-21.5649032002998,130.283324125626,170.029569688404,49.4838482442729,-258.531225896531,-12.0293426710138,31.9984684582367,-39.0055426538794,-133.731340277851,148.373981706708,-47.2405182730999,166.288790413983,-46.0288529261269,37.7288341654698,-140.830458017019,-162.83721347082,15.599360279034,-123.229339351489,14.509955192278,58.4015132681117,44.0237165822296,-53.1057830831482,-164.074723095657,-5.40681371454502,-33.3972188542776,-160.206340302116,-6.1823224214078,23.6181468230507,138.100793584004,-32.3907022191501,162.403801365222,101.097090930627,-163.118783514633
-57.0518097866519,-150.52267976805,-85.4021324799643,-103.952349194804,-16.1575511356886,95.9972057469992,59.6968329373805,57.8522696927241,-82.5061672898902,-28.7252663689576,110.88556156515,-67.9893834565274,-114.132707879954,-179.569444839182,60.9123562307541,-114.619315332833,-41.2620316177353,-19.5961853664158,140.172503447957,173.091054702954,51.3686000496154,-273.555232451225,-15.1647760252716,33.5153025751656,-49.7868609361941,-143.080772054407,149.404621299405,-51.6521480124401,177.343097361117,-39.3371349318301,39.2196817346279,-143.516201933936,-169.259879155463,16.5665036061977,-132.796206984674,13.3738023339065,62.9125744039631,48.3077260770282,-60.1742915193614,-170.867830931672,-9.92350007384959,-36.3813448595625,-169.254484109304,-10.8632406888851,25.116054760678,146.291747140859,-29.3615158219766,172.195459265793,108.768721790034,-176.85714658244
-61.2482469462214,-161.83445804289,-90.5718403300172,-110.907922887904,-19.3621207831593,99.9847859821493,61.0501628656358,59.8318647135337,-89.5070683595151,-25.8528685432539,115.239749585988,-72.4592007361121,-117.355055419934,-190.2138375891,63.3135237451332,-119.308902933091,-44.0939572480989,-18.6469784244363,148.462679368036,177.572015094293,53.3125206640944,-287.044510415829,-17.3610534957915,34.9642366526307,-57.3040475097332,-151.074335778607,152.258382737093,-55.1898518900989,186.914914285673,-35.7082056456042,40.7364725315607,-147.324228516591,-175.798723663356,17.4194536919533,-140.774740474482,12.8564912029248,66.6790470434896,51.7157790309802,-65.5091716256352,-177.66344713441,-12.911322153937,-38.7956233304021,-177.444873687992,-13.9682489074174,26.4290987621792,153.603938535735,-27.8893430594677,180.896988262799,115.200330064541,-188.110264935799
-65.9571037250358,-174.632826497218,-95.8849893946577,-118.409868340766,-23.842412148987,103.11101925042,61.2361946676402,61.0548796879754,-97.7717594763132,-20.4428015991777,118.457779311414,-77.2418246936908,-118.701750737679,-201.03331507289,65.0957835031303,-122.929942989686,-47.182590568573,-16.5331647094143,156.878943701494,178.980737813374,54.6890627543157,-299.271622138636,-20.2996514113753,36.1442798216239,-67.4302960868391,-158.93381181882,151.891683148494,-59.0447975053065,196.132168794104,-28.7749449876361,41.8383634502876,-148.636931843784,-180.542980376431,18.2161773860317,-148.942607423531,11.6175502168265,70.5277136873389,55.4762812041205,-71.8941404091353,-182.756585770844,-17.2544700067873,-41.3898833885623,-184.767010940467,-18.4639766947808,27.6680635049334,160.296331145634,-24.6441963982456,188.922008335982,121.729069382815,-199.967349244648
-68.3947151278525,-181.155679726902,-99.1097597177621,-122.587951016545,-25.3017339805123,106.040354643748,62.6282118037184,62.6587006288957,-101.652484337586,-19.7686701364673,121.74537757553,-79.9441769906408,-121.605289636094,-207.727775982319,66.9052939106484,-126.400246841228,-48.8680996019222,-16.4586282053399,162.097463897747,183.229332787733,56.1841522313599,-308.430068307022,-21.3598311752791,37.1886410358936,-71.0279001654968,-164.081868486339,155.172127844747,-61.1519380948377,202.384870681047,-27.9679532863339,42.9922975981434,-152.194954937137,-185.520272063507,18.7845587993467,-153.934042003375,11.6164534691219,72.8873164931923,57.4849036564848,-74.8117810458672,-187.855404709082,-18.5396588209953,-42.8444893109106,-190.374145685991,-19.8076492737543,28.5373653237442,165.231612568527,-24.5134649018501,194.767247081167,125.777967482627,-206.854193234851
-72.0787542760275,-190.980899922362,-104.136174062793,-128.997263967605,-27.2303788749724,110.889637052111,65.1491776002931,65.3951336943393,-107.389529903247,-19.4344694904773,127.236160313141,-84.101268443114,-126.70386924669,-218.197417982921,69.9256079546079,-132.158813516883,-51.4433542394178,-16.6742834635416,170.261814071745,190.78345235303,58.6956611386464,-323.182304139183,-22.8136818165309,38.9065841460347,-75.9356436545719,-172.209836626544,161.247250903595,-64.3724469326341,212.311677445395,-27.6440469123739,44.9241450468617,-158.49905920994,-193.854381693719,19.6937794788321,-161.723477951491,11.8209329768711,76.5717082830497,60.5405407521656,-79.0965009880254,-196.354162046483,-20.1719246481118,-45.0788271275081,-199.433293540941,-21.5217028129555,29.9245535323012,173.164015885332,-24.8146539335519,204.145761481129,132.112648664707,-217.503594742968
-74.6824256280284,-197.75025925742,-108.496990612586,-134.029078913771,-27.1277617792984,116.551206762911,69.1391851198538,68.9835020502816,-110.766476160252,-22.8224937119919,133.880716213652,-87.4253905048102,-134.067703097761,-227.460619961535,73.5717635752918,-138.948449652559,-53.411047256916,-18.5646250694131,177.500563270028,202.120423004335,61.8042980070595,-338.429736166177,-23.0554321806325,40.8595479183889,-76.6015490961521,-179.794019724261,171.455308431241,-66.8386725134346,221.851929478702,-32.1567831429955,47.283984950803,-167.86033984871,-204.041691673878,20.6021482379881,-168.529383830477,13.0566642542366,79.8015998933911,62.8056615021858,-81.4640390874758,-206.557149179052,-19.6840609274124,-46.8482162088893,-208.932084590768,-21.056700534194,31.2934137137224,181.277032542042,-27.667817048006,213.655936021027,137.730179277946,-226.306271692513
